Rgt,Lu,Lu/Hg,Ld,Ld/Hg,Shim_thickness,HF/Hg,H,V,Flow rate per unit width,mean_height,Avg./Pre.,max height,Hedge,Rstep,start_x,file name,SR_x,SR_multiple_Ld_x,SS_x,capillary_length,viscosity_label,PowerLawIndex,ZeroShearViscosity,Viscosity_x,Ca,rho,sigma,c_star,delP_channel,P_drop_channel,P_drop_channel_dimensionless,K_Weinstein,(2n+1)/3,mu0(U^n)/sigma,P_jump,sigma/Hg,P_jump_dimensionless,P_drop_total,kege,logkedge,muV/Hg,Re,Bstep_modified
0.706436943,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,0.5,150,0.325577537,1.085258455,,1.024956852,0.037791937,1.21,v3_V_0.5_q_150,36.23188406,0.072463768,8.695652174,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-428.5012528,428.5012528,9.920199571,1.619111214,0.8,1.572340386,105.2637368,339.1304348,0.31039307,323.2375161,0.209268323,-0.679296506,43.19482181,0.003179977,1.283333333
1.045202747,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,2,475,0.220053,0.926538947,,1.03603396,0.02776694,2.66,ev26_V_2_q_475,144.9275362,0.289855072,8.695652174,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-1195.298817,1195.298817,10.48582991,1.619111214,0.8,4.149431154,275.0057814,339.1304348,0.810914484,920.2930354,,,113.9918183,,4.55625
0.848502711,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,0.5,125,0.271065722,1.084262889,,1.025751647,0.036262973,1.425,v2_V_0.5_q_125,36.23188406,0.072463768,8.695652174,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-428.5012528,428.5012528,9.920199571,1.619111214,0.8,1.572340386,121.8828633,339.1304348,0.359398187,306.6183895,0.256626312,-0.590698818,43.19482181,0.00264755,4.577083333
0.848502711,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,0.5,125,0.271065722,1.084262889,,1.025751647,0.036262973,1.425,v2_V_0.5_q_125,36.23188406,0.072463768,8.695652174,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-428.5012528,428.5012528,9.920199571,1.619111214,0.8,1.572340386,121.8828633,339.1304348,0.359398187,306.6183895,0.256626312,-0.590698818,43.19482181,0.00264755,1.485416667
0.848502711,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,0.5,125,0.271065722,1.084262889,,1.025751647,0.036262973,1.425,v2_V_0.5_q_125,36.23188406,0.072463768,8.695652174,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-428.5012528,428.5012528,9.920199571,1.619111214,0.8,1.572340386,121.8828633,339.1304348,0.359398187,306.6183895,0.256626312,-0.590698818,43.19482181,0.00264755,0.94375
1.103956598,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1.5,325,0.208341524,0.961576264,,1.121014214,0.104694233,2.67,17_V_1.5_q_325,108.6956522,0.217391304,8.695652174,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-966.099427,966.099427,10.3658581,1.619111214,0.8,3.392590548,251.2107649,339.1304348,0.740749691,714.888662,0.372546921,-0.160599278,93.20014011,0.008511455,3.372916667
1.103956598,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1.5,325,0.208341524,0.961576264,,1.121014214,0.104694233,2.67,17_V_1.5_q_325,108.6956522,0.217391304,8.695652174,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-966.099427,966.099427,10.3658581,1.619111214,0.8,3.392590548,251.2107649,339.1304348,0.740749691,714.888662,0.372546921,-0.160599278,93.20014011,0.008511455,5.229166667
1.069677887,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1.5,375,0.215018,0.860072,,1.14440975,0.08830308,2.475,19_V_1.5_q_375,108.6956522,0.217391304,8.695652174,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-966.099427,966.099427,10.3658581,1.619111214,0.8,3.392590548,244.9509121,339.1304348,0.722291151,721.1485149,0.006092515,-0.160599278,93.20014011,0.008784211,4.24375
1.069677887,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1.5,375,0.215018,0.860072,,1.14440975,0.08830308,2.475,19_V_1.5_q_375,108.6956522,0.217391304,8.695652174,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-966.099427,966.099427,10.3658581,1.619111214,0.8,3.392590548,244.9509121,339.1304348,0.722291151,721.1485149,0.006092515,-0.160599278,93.20014011,0.008784211,4.004166667
1.148971797,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,2,450,0.200178978,0.889684346,,1.023672815,0.025829546,3.12,ev25_V_2_q_450,144.9275362,0.289855072,8.695652174,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-1195.298817,1195.298817,10.48582991,1.619111214,0.8,4.149431154,296.6394348,339.1304348,0.874706026,898.6593821,,,113.9918183,,2.470833333
1.032129815,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1,200,0.222840186,1.114200932,,1.056767824,0.03101464,2.525,rev7_V_1_q_200,72.46376812,0.144927536,8.695652174,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-715.6724394,715.6724394,10.19909434,1.619111214,0.8,2.554274492,197.0099608,339.1304348,0.580926807,518.6624786,,,70.17019507,,3.525
1.032129815,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1,200,0.222840186,1.114200932,,1.056767824,0.03101464,2.525,rev7_V_1_q_200,72.46376812,0.144927536,8.695652174,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-715.6724394,715.6724394,10.19909434,1.619111214,0.8,2.554274492,197.0099608,339.1304348,0.580926807,518.6624786,,,70.17019507,,5.352083333
1.247228983,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,2,350,0.1844088,1.053764571,,1.079343827,0.031442251,2.93,ev21_V_2_q_350,144.9275362,0.289855072,8.695652174,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-1195.298817,1195.298817,10.48582991,1.619111214,0.8,4.149431154,316.7658433,339.1304348,0.934053128,878.5329736,1.093566078,0.03884503,113.9918183,0.010942858,0.925
1.251340478,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,2,400,0.183802893,0.919014464,,1.043221572,0.027009977,3.08,ev23_V_2_q_400,144.9275362,0.289855072,8.695652174,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-1195.298817,1195.298817,10.48582991,1.619111214,0.8,4.149431154,317.6009442,339.1304348,0.936515605,877.6978726,,-0.406834764,113.9918183,,3.508333333
1.253502388,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1.5,250,0.183485889,1.100915333,,1.134277961,0.115038175,3.07,14_V_1.5_q_250,108.6956522,0.217391304,8.695652174,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-966.099427,966.099427,10.3658581,1.619111214,0.8,3.392590548,278.0844976,339.1304348,0.819992749,688.0149293,0.0455865,-1.341163754,93.20014011,0.007496018,1.645833333
1.253502388,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1.5,250,0.183485889,1.100915333,,1.134277961,0.115038175,3.07,14_V_1.5_q_250,108.6956522,0.217391304,8.695652174,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-966.099427,966.099427,10.3658581,1.619111214,0.8,3.392590548,278.0844976,339.1304348,0.819992749,688.0149293,0.0455865,-1.341163754,93.20014011,0.007496018,2.664583333
1.142581935,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1.5,300,0.201298474,1.006492368,,1.096291245,0.094728693,2.66,16_V_1.5_q_300,108.6956522,0.217391304,8.695652174,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-966.099427,966.099427,10.3658581,1.619111214,0.8,3.392590548,258.2180096,339.1304348,0.76141208,707.8814174,0.69087698,-0.160599278,93.20014011,0.008223722,1.445833333
1.142581935,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1.5,300,0.201298474,1.006492368,,1.096291245,0.094728693,2.66,16_V_1.5_q_300,108.6956522,0.217391304,8.695652174,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-966.099427,966.099427,10.3658581,1.619111214,0.8,3.392590548,258.2180096,339.1304348,0.76141208,707.8814174,0.69087698,-0.160599278,93.20014011,0.008223722,2.39375
1.405006408,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1,150,0.163700321,1.091335472,,1.068441101,0.083520572,3.04,rev5_V_1_q_150,72.46376812,0.144927536,8.695652174,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-715.6724394,715.6724394,10.19909434,1.619111214,0.8,2.554274492,252.1409412,339.1304348,0.743492519,463.5314982,0.34136032,-0.466786963,70.17019507,0.003936933,1.71875
1.405006408,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1,150,0.163700321,1.091335472,,1.068441101,0.083520572,3.04,rev5_V_1_q_150,72.46376812,0.144927536,8.695652174,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-715.6724394,715.6724394,10.19909434,1.619111214,0.8,2.554274492,252.1409412,339.1304348,0.743492519,463.5314982,0.34136032,-0.466786963,70.17019507,0.003936933,3.745833333
1.206666001,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,1,175,0.19060784,1.08918765,,1.029848162,0.020331503,2.505,,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,223.2391635,339.1304348,0.658269328,63.02981226,,,70.17019507,,
1.410882554,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,1,150,0.16301853,1.08679022,,1.032389917,0.051834192,2.225,,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,252.9842104,339.1304348,0.745979082,33.28476532,,,70.17019507,,
1.044976516,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,1,200,0.22010064,1.10050317,,1.02304246,0.022551295,2.195,,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,198.9692441,339.1304348,0.586704181,87.29973163,,-1.828408858,70.17019507,,
0.93647728,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,1,225,0.24560126,1.09156115,,1.04233315,0.024896225,1.9,,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,182.2630032,339.1304348,0.537442189,104.0059726,,,70.17019507,,
1.174612657,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,2,350,0.19580923,1.11890987,,1.078298585,0.077702074,1.92,,144.9275362,0.115942029,3.47826087,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-478.1195267,478.1195267,4.194331962,1.619111214,0.8,4.149431154,301.9236488,339.1304348,0.890287682,176.1958779,,,113.9918183,,
1.378193326,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,2,300,0.16688515,1.11256765,,1.108809216,0.092713971,2.175,,144.9275362,0.115942029,3.47826087,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-478.1195267,478.1195267,4.194331962,1.619111214,0.8,4.149431154,343.1069414,339.1304348,1.011725596,135.0125854,,,113.9918183,,
1.137401684,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,0.5,100,0.20221528,1.01107642,,1.032734233,0.022518406,2.21,,36.23188406,0.028985507,3.47826087,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-171.4005011,171.4005011,3.968079828,1.619111214,0.8,1.572340386,154.081733,339.1304348,0.454343572,17.31876812,,-2.482531558,43.19482181,,
1.416432078,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,1.5,250,0.16237983,0.974279,,1.134527546,0.082217637,1.43,,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-386.4397708,386.4397708,4.146343239,1.619111214,0.8,3.392590548,306.6431372,339.1304348,0.904204123,79.79663364,,-0.790144521,93.20014011,,
0.955292677,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,1.5,325,0.24076391,1.11121803,,1.100129724,0.022745763,0.69,,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-386.4397708,386.4397708,4.146343239,1.619111214,0.8,3.392590548,223.761727,339.1304348,0.659810221,162.6780438,,-1.16356932,93.20014011,,
1.264053041,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,2,325,0.18195439,1.11971935,,1.065818191,0.084629951,2.105,,144.9275362,0.115942029,3.47826087,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-478.1195267,478.1195267,4.194331962,1.619111214,0.8,4.149431154,320.1795784,339.1304348,0.94411927,157.9399483,,-2.340698314,113.9918183,,
1.03591252,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,1.5,300,0.22202647,1.11013237,,1.114664373,0.058428019,0.855,,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-386.4397708,386.4397708,4.146343239,1.619111214,0.8,3.392590548,238.7454546,339.1304348,0.703993007,147.6943162,,-1.16356932,93.20014011,,
1.006798296,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,2,400,0.22844695,1.14223473,,1.094736829,0.043638385,1.56,,144.9275362,0.115942029,3.47826087,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-478.1195267,478.1195267,4.194331962,1.619111214,0.8,4.149431154,266.8918842,339.1304348,0.786988889,211.2276425,,,113.9918183,,
1.121135798,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,1,175,0.2051491,1.17228058,,1.027512018,0.039338274,1.315,,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,210.4879806,339.1304348,0.620669686,75.78099515,,-0.428752233,70.17019507,,
0.947520892,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1.5,300,0.242738711,1.213693553,,1.115110671,0.114499392,2.46,,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-386.4397708,386.4397708,4.146343239,1.619111214,0.8,3.392590548,222.3042073,339.1304348,0.655512406,164.1355635,,-1.368503857,93.20014011,,3.395833333
1.028803575,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1.5,275,0.223560654,1.219421749,,1.133221213,0.08159148,1.805,,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-386.4397708,386.4397708,4.146343239,1.619111214,0.8,3.392590548,237.433841,339.1304348,0.700125429,149.0059298,,-1.096312693,93.20014011,,
0.970964993,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,0.5,100,0.236877747,1.184388737,,1.059842615,0.095323037,2.29,,36.23188406,0.028985507,3.47826087,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-171.4005011,171.4005011,3.968079828,1.619111214,0.8,1.572340386,135.7634666,339.1304348,0.400328171,35.63703453,,,43.19482181,,1.697916667
1.351920111,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,0.7,100,0.170128396,1.190898774,,1.097746929,0.096939257,2.7,,50.72463768,0.04057971,3.47826087,2.38,standard,0.7,3.5,1.077711106,0.161196106,1.4,0.078,0.5,-219.8603089,219.8603089,4.021846785,1.619111214,0.8,1.989922646,207.0017262,339.1304348,0.610389705,12.85858265,,,54.66650538,,
0.647834941,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,0.5,150,0.355028705,1.183429015,,1.01467105,0.079781731,1.725,,36.23188406,0.028985507,3.47826087,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-171.4005011,171.4005011,3.968079828,1.619111214,0.8,1.572340386,98.218106,339.1304348,0.289617492,73.18239513,,-2.464265713,43.19482181,,3.48125
1.932744638,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1.5,150,0.119001753,1.190017534,,1.297485199,0.080135861,2.67,,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,5.968447124,-60.60581214,60.60581214,0.650275977,1.619111214,0.8,3.392590548,393.2024617,339.1304348,1.159443156,-332.5966495,,-1.113880858,93.20014011,,
0.599997013,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1,325,0.383335242,1.179493051,,1.01148608,0.093839716,1.44,,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,127.6497581,339.1304348,0.376403133,158.6192177,,-2.602059991,70.17019507,,5.695833333
1.099031302,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,2,375,0.209275204,1.116134422,,1.255076193,0.107596506,2.26,,144.9275362,0.115942029,3.47826087,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-478.1195267,478.1195267,4.194331962,1.619111214,0.8,4.149431154,286.278966,339.1304348,0.844155925,191.8405608,,-1.448541337,113.9918183,,1.7375
1.099031302,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,2,375,0.209275204,1.116134422,,1.255076193,0.107596506,2.26,,144.9275362,0.115942029,3.47826087,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-478.1195267,478.1195267,4.194331962,1.619111214,0.8,4.149431154,286.278966,339.1304348,0.844155925,191.8405608,,-1.448541337,113.9918183,,
1.400023719,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1.5,200,0.164282931,1.232121986,,1.184330322,0.087384538,2.48,,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-386.4397708,386.4397708,4.146343239,1.619111214,0.8,3.392590548,303.7980355,339.1304348,0.89581472,82.64173526,,,93.20014011,,1.73125
1.083929745,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,0.7,125,0.212190874,1.188268893,,1.052568991,0.093476156,2.325,,50.72463768,0.04057971,3.47826087,2.38,standard,0.7,3.5,1.077711106,0.161196106,1.4,0.078,0.5,-219.8603089,219.8603089,4.021846785,1.619111214,0.8,1.989922646,173.4658753,339.1304348,0.51150194,46.39443362,,,54.66650538,,5.685416667
1.452645647,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,3,400,0.1583318,1.1874885,,1.330897099,0.08057598,2.33,,217.3913043,0.173913043,3.47826087,2.38,standard,0.7,3.5,0.696458742,0.446447911,1.4,0.078,0.5,-645.4223684,645.4223684,4.262912812,1.619111214,0.8,5.511279604,432.3993781,339.1304348,1.275023807,213.0229902,,,151.4040743,,
1.216755109,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,2,300,0.189027355,1.260182366,,1.139032389,0.080266393,2.135,,144.9275362,0.115942029,3.47826087,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-478.1195267,478.1195267,4.194331962,1.619111214,0.8,4.149431154,310.5588666,339.1304348,0.915750504,167.5606601,,-1.471777915,113.9918183,,2.9125
0.777873629,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,0.5,125,0.295677847,1.182711388,,1.025152892,0.086709046,2.02,,36.23188406,0.028985507,3.47826087,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-171.4005011,171.4005011,3.968079828,1.619111214,0.8,1.572340386,113.6965535,339.1304348,0.335259068,57.70394765,,,43.19482181,,5.258333333
0.871393312,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1,225,0.263945106,1.173089361,,1.051832345,0.106644487,2.065,,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,172.0569038,339.1304348,0.50734728,114.212072,,-1.31366363,70.17019507,,3.114583333
1.004938324,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1,200,0.228869767,1.144348835,,1.108073248,0.117068935,2.245,,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,192.8467181,339.1304348,0.568650579,93.42225764,,-1.215632291,70.17019507,,2.9625
0.969057036,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,2,400,0.237344131,1.186720654,,1.155282899,0.146508723,2.7,,144.9275362,0.115942029,3.47826087,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-478.1195267,478.1195267,4.194331962,1.619111214,0.8,4.149431154,258.8575649,339.1304348,0.763297948,219.2619618,,,113.9918183,,
1.31584289,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1,150,0.174792904,1.165286026,,1.195129159,0.127122112,2.695,,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,239.2566162,339.1304348,0.705500279,47.01235958,,-1.289940744,70.17019507,,2.5125
1.509882493,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,2,250,0.152329735,1.218637882,,1.227441786,0.075597884,2.315,,144.9275362,0.115942029,3.47826087,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-478.1195267,478.1195267,4.194331962,1.619111214,0.8,4.149431154,369.0930859,339.1304348,1.088351407,109.0264408,,-1.370173465,113.9918183,,
0.855068181,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1.5,325,0.268984398,1.241466453,,1.009574625,0.096065857,2.55,,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-386.4397708,386.4397708,4.146343239,1.619111214,0.8,3.392590548,204.7751455,339.1304348,0.603824147,181.6646253,,-1.368503857,93.20014011,,3.5125
1.172860721,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1.5,250,0.196101716,1.176610296,,1.237946797,0.095659374,2.27,,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-386.4397708,386.4397708,4.146343239,1.619111214,0.8,3.392590548,263.6779418,339.1304348,0.77751188,122.761829,,-1.142224772,93.20014011,,3.585416667
1.150154518,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1,175,0.199973131,1.142703608,,1.176576922,0.124206914,2.46,,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,214.8353171,339.1304348,0.633488756,71.43365865,,,70.17019507,,2.745833333
1.033217957,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,2,375,0.2226055,1.187229333,,1.134849543,0.065376065,1.085,,144.9275362,0.115942029,3.47826087,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-478.1195267,478.1195267,4.194331962,1.619111214,0.8,4.149431154,272.4801983,339.1304348,0.803467251,205.6393284,,,113.9918183,,1.7375
1.033217957,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,2,375,0.2226055,1.187229333,,1.134849543,0.065376065,1.085,,144.9275362,0.115942029,3.47826087,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-478.1195267,478.1195267,4.194331962,1.619111214,0.8,4.149431154,272.4801983,339.1304348,0.803467251,205.6393284,,,113.9918183,,
1.536480198,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1,125,0.149692785,1.19754228,,1.243403964,0.076962871,2.28,,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.208545334,-398.1069252,398.1069252,5.673447605,1.619111214,0.8,2.554274492,270.8459212,339.1304348,0.798648229,127.2610041,,-1.261954113,70.17019507,,2.377083333
1.957911858,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1,100,0.117472091,1.174720909,,1.401087697,0.052915356,1.965,,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,9.974891806,-27.73008819,27.73008819,0.395183285,1.619111214,0.8,2.554274492,328.8025939,339.1304348,0.96954611,-301.0725057,,,70.17019507,,1.96875
1.628215681,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1.5,175,0.141258927,1.210790806,,1.270362758,0.056503571,1.71,,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.45902165,-402.4325581,402.4325581,4.317939411,1.619111214,0.8,3.392590548,342.8042463,339.1304348,1.010833034,59.62831183,,-1.140950667,93.20014011,,1.616666667
1.36219316,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1.5,225,0.168845364,1.125635758,,1.337945287,0.094856946,2.465,,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-386.4397708,386.4397708,4.146343239,1.619111214,0.8,3.392590548,297.2128641,339.1304348,0.876396907,89.22690674,,,93.20014011,,2.558333333
1.100158128,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,1,200,0.209060856,1.04530428,,1.025652854,0.084811706,1.965,ev24_V_1_q_200,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,207.3312734,339.1304348,0.611361447,78.93770241,0.207373225,-0.683247319,70.17019507,0.005027837,5.10625
1.036879883,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,1,225,0.221819329,0.985863686,,1.018865751,0.068252101,1.93,ev25_V_1_q_225,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,197.734971,339.1304348,0.583064658,88.53400472,0.33230855,-0.288781565,70.17019507,0.005334674,4.804166667
0.633795792,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,0.7,225,0.362892911,1.129000169,,1.024701642,0.047190236,0.83,17_V_0.7_q_225,50.72463768,0.04057971,3.47826087,2.38,standard,0.7,3.5,1.077711106,0.161196106,1.4,0.078,0.5,-219.8603089,219.8603089,4.021846785,1.619111214,0.8,1.989922646,112.9204566,339.1304348,0.332970577,106.9398523,,-2.141448531,54.66650538,,6.029166667
