Rgt,Lu,Lu/Hg,Ld,Ld/Hg,Shim_thickness,HF/Hg,H,V,Flow rate per unit width,mean_height,Avg./Pre.,max height,Yield,Bstep,Bedge,Hedge,Rstep,start_x,file name,Bstep_modified,SR_x,SR_multiple_Ld_x,SS_x,capillary_length,viscosity_label,PowerLawIndex,ZeroShearViscosity,Viscosity_x,Ca,rho,sigma,c_star,delP_channel,P_drop_channel,P_drop_channel_dimensionless,K_Weinstein,(2n+1)/3,mu0(U^n)/sigma,P_jump,sigma/Hg,P_jump_dimensionless,P_drop_total,tau,k,logk,epsilon,Rgt_inv,Rgt_y,SR_y,SR_multiple_Ld_y,SS_y,Viscosity_y,muV/Hg,Ca_y,Re,B1_step_JS,B2_step_JS
1.128424295,0.8,2.222222222,0.8,2.222222222,0.29,0.805555556,0.36,1.2,350,0.319028934,1.093813489,,0.389546387,39.58888565,32.64594173,1.221037796,0.144031122,2.365,,5.262499995,55.55555556,0.044444444,2.222222222,2.38,standard,0.7,3.5,1.048696445,0.268896524,1.4,0.078,0.5,-150.2479273,150.2479273,2.578880385,1.619111214,0.8,2.901980158,160.9793555,216.6666667,0.742981641,-10.73142821,,,-1.854077652,,,,,,,,58.26091361,,,4.966666667,4.966666667
1.191349189,0.8,2.222222222,0.8,2.222222222,0.29,0.805555556,0.36,1.2,325,0.302178407,1.115735656,,0.33396,42.64037306,33.72180066,1.105174931,0.112125568,2.065,,5.368750002,55.55555556,0.044444444,2.222222222,2.38,standard,0.7,3.5,1.048696445,0.268896524,1.4,0.078,0.5,-150.2479273,150.2479273,2.578880385,1.619111214,0.8,2.901980158,168.1215946,216.6666667,0.775945821,-17.87366733,,,-1.713492293,,,,,,,,58.26091361,,,4.483333333,4.483333333
1.277392502,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,250,0.281824106,1.127296424,,0.31911,46.41192758,38.60564006,1.132302004,0.128101866,2.105,,5.449999999,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,163.2677787,216.6666667,0.753543594,-31.98300266,,,,,,,,,,,51.28028361,,,3.564583333,2.933333333
1.411474202,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1.5,350,0.255052483,1.093082071,,0.300465169,48.85269042,42.05016892,1.178052316,0.147004313,2.445,,5.191666664,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,0.5,-177.2237407,177.2237407,2.602001838,1.619111214,0.8,3.392590548,213.6757665,216.6666667,0.986195845,-36.45202579,,,-1.063163382,,,,,,,,68.11053632,,,5.104166667,5.104166667
1.606069558,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,0.5,100,0.224149694,1.120748472,,0.266335026,39.99559325,31.36296938,1.188201602,0.115839635,2.7,,3.735416662,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.388589105,-88.11274663,88.11274663,2.791318008,1.619111214,0.8,1.572340386,141.8965412,216.6666667,0.654907113,-53.78379459,,,,,,,,,,,31.56671736,,,3.133333333,3.133333333
1.067906758,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,300,0.337108083,1.123693611,,0.377089676,40.0909995,32.20035513,1.118601702,0.126732362,1.725,,5.631249995,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,141.4710776,216.6666667,0.652943435,-10.18630162,,,-0.890337858,,,,,,,,51.28028361,,,4.179166667,3.435416667
1.622498772,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,2,400,0.221879983,1.109399916,,0.275735042,55.30016644,49.12565723,1.242721574,0.161956192,2.7,,5.112499996,92.59259259,0.074074074,2.222222222,2.38,standard,0.7,3.5,0.899694718,0.384484922,1.4,0.078,0.440087524,-232.7897111,232.7897111,2.794424408,1.619111214,0.8,4.149431154,273.1927437,216.6666667,1.260889586,-40.40303262,,,,,,,,,,,83.30506648,,,4.472916667,4.472916667
1.070918588,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,0.5,150,0.336160007,1.120533357,,0.369793873,26.89195565,17.41730092,1.100053146,0.105544743,1.985,,3.766666666,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.5,-78.60536175,78.60536175,2.490134177,1.619111214,0.8,1.572340386,102.6042841,216.6666667,0.473558234,-23.99892234,,,-1.671120187,,,,,,,,31.56671736,,,5.65,5.0625
1.869133413,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,175,0.192602624,1.10058642,,0.243933353,59.89014993,52.517457,1.26651106,0.13563565,2.665,,4.806250012,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,2.708873289,-41.459932,41.459932,0.808496543,1.619111214,0.8,2.554274492,221.3875707,216.6666667,1.021788788,-179.9276387,,,,,,,,,,,51.28028361,,,4.152083333,4.152083333
0.79052226,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,400,0.455395146,1.138487864,,0.459172407,24.41835427,12.92284306,1.008294469,0.086990477,1.3,,4.633333337,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,111.2172818,216.6666667,0.513310531,20.06749417,,,,,,,,,,,51.28028361,,,2.275,1.727083333
1.153952673,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,350,0.3119712,0.891346286,,0.3391008,39.61904176,31.14069504,1.086961873,0.117947524,1.89,,5.15,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,150.5190233,216.6666667,0.694703184,-19.23424733,,,-1.314034688,,,,,,,,51.28028361,,,4.0125,4.0125
1.374664542,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1.7,400,0.261882073,1.11299881,,0.308102188,47.86505567,41.16356603,1.176492091,0.149220554,2.405,,5.222916668,78.7037037,0.062962963,2.222222222,2.38,standard,0.7,3.5,0.944646877,0.34314096,1.4,0.078,0.5,-194.4225206,194.4225206,2.615061494,1.619111214,0.8,3.703239596,221.7896157,216.6666667,1.02364438,-27.36709505,,,,,,,,,,,74.34720791,,,3.08125,3.08125
1.351989202,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,0.5,125,0.266274316,1.065097266,,0.309928644,31.13330686,22.23271129,1.163944943,0.112352032,2.45,,3.454166662,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.5,-78.60536175,78.60536175,2.490134177,1.619111214,0.8,1.572340386,123.634281,216.6666667,0.570619758,-45.02891926,,,-1.388278661,,,,,,,,31.56671736,,,4.5625,4.5625
0.914234501,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,0.5,175,0.393772057,1.125063019,,0.429501761,28.39206036,19.02115672,1.090737024,0.106713294,1.84,,4.658333338,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.5,-78.60536175,78.60536175,2.490134177,1.619111214,0.8,1.572340386,90.40790682,216.6666667,0.417267262,-11.80254507,,,-1.985231499,,,,,,,,31.56671736,,,5.735416667,5.735416667
1.23314675,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1.5,400,0.291936057,1.094760212,,0.329413962,43.3314067,36.27506696,1.128377105,0.141716532,2.24,,5.27083334,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,0.5,-177.2237407,177.2237407,2.602001838,1.619111214,0.8,3.392590548,191.7912214,216.6666667,0.885190253,-14.56748065,,,,,,,,,,,68.11053632,,,3.189583333,2.827083333
1.025129533,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,375,0.351175133,0.936467022,,0.3629784,29.57213941,18.13909755,1.03361077,0.087465787,1.375,,4.327083329,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,136.9190856,216.6666667,0.631934241,-5.634309561,,,-0.823683448,,,,,,,,51.28028361,,,3.8125,3.8125
1.772430203,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1.5,275,0.20311096,1.107877966,,0.250615396,50.90813406,43.69532783,1.233884156,0.138642294,2.7,,4.308333325,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,1.239397445,-102.8971927,102.8971927,1.510738254,1.619111214,0.8,3.392590548,256.3729662,216.6666667,1.183259844,-153.4757736,,,,,,,,,,,68.11053632,,,4.570833333,4.570833333
1.493278244,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1.5,325,0.241080322,1.11267841,,0.285579262,44.75686735,37.64305572,1.184581384,0.140571616,2.495,,4.49583333,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,0.5,-177.2237407,177.2237407,2.602001838,1.619111214,0.8,3.392590548,223.5267507,216.6666667,1.031661926,-46.30300993,,,-1.011467743,,,,,,,,68.11053632,,,3.664583333,3.664583333
0.610614175,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,0.5,250,0.589570329,1.179140657,,0.616637407,22.9828391,13.00099348,1.045909839,0.100181874,1.08,,5.645833337,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.5,-78.60536175,78.60536175,2.490134177,1.619111214,0.8,1.572340386,65.45967348,216.6666667,0.30212157,13.14568827,,,,,,,,,,,31.56671736,,,3.704166667,3.704166667
1.314254822,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1.5,375,0.273919482,1.095677929,,0.312841529,45.81638331,38.80702427,1.142093022,0.142666397,2.345,,5.22916666,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,0.5,-177.2237407,177.2237407,2.602001838,1.619111214,0.8,3.392590548,201.8183159,216.6666667,0.93146915,-24.5945752,,,-1.481129581,,,,,,,,68.11053632,,,5.483333333,5.483333333
0.685967612,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,0.5,225,0.524806119,1.16623582,,0.556960941,25.22836439,15.6152905,1.061269906,0.104024999,1.315,,5.516666668,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.5,-78.60536175,78.60536175,2.490134177,1.619111214,0.8,1.572340386,71.84610319,216.6666667,0.331597399,6.75925856,,,-2.068357777,,,,,,,,31.56671736,,,3.377083333,3.377083333
1.411587604,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1.5,350,0.255031993,1.092994257,,0.302390136,47.44502777,40.09300901,1.185694909,0.136017063,2.31,,5.041666663,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,0.5,-177.2237407,177.2237407,2.602001838,1.619111214,0.8,3.392590548,213.6895003,216.6666667,0.986259232,-36.46575953,,,-1.063163382,,,,,,,,68.11053632,,,5.104166667,5.104166667
1.416391914,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,225,0.254166941,1.129630851,,0.291975024,51.28519045,43.33765806,1.148752952,0.125825219,2.205,,5.43124999,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,177.3322583,216.6666667,0.818456577,-46.0474823,,,-1.261524728,,,,,,,,51.28028361,,,3.177083333,2.539583333
1.579004462,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,200,0.227991756,1.139958778,,0.267609778,56.38361777,48.51052606,1.173769539,0.127014906,2.405,,5.35625001,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.312040769,-160.4397338,160.4397338,3.128682653,1.619111214,0.8,2.554274492,193.4406218,216.6666667,0.89280287,-33.00088797,,,,,,,,,,,51.28028361,,,3.570833333,3.570833333
1.150688789,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,275,0.312856094,1.137658524,,0.351374203,42.43164907,34.52066365,1.123117655,0.126406503,1.94,,5.531249996,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,150.1783399,216.6666667,0.6931308,-18.89356393,,,-1.314034688,,,,,,,,51.28028361,,,3.733333333,2.720833333
0.986468856,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,325,0.364938029,1.122886242,,0.408458929,37.33510605,29.58036476,1.11925559,0.128953367,1.575,,5.677083339,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,132.7723667,216.6666667,0.612795539,-1.487590695,,,-0.823683448,,,,,,,,51.28028361,,,3.572916667,3.189583333
0.787349801,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,0.5,200,0.457230064,1.143075159,,0.498866722,28.2133679,19.11510353,1.09106282,0.109911073,1.645,,5.375000004,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.5,-78.60536175,78.60536175,2.490134177,1.619111214,0.8,1.572340386,80.22218874,216.6666667,0.370256256,-1.616826996,,,-1.993450802,,,,,,,,31.56671736,,,5.975,5.970833333
1.604917066,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1.5,300,0.224310656,1.12155328,,0.274671799,49.17287566,42.35197813,1.22451516,0.146608272,2.585,,4.595833332,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,0.385128968,-199.4063717,199.4063717,2.927687587,1.619111214,0.8,3.392590548,236.7985239,216.6666667,1.092916264,-37.39215227,,,-1.432888778,,,,,,,,68.11053632,,,3.55625,3.158333333
1.722402668,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,1.5,325,0.209010359,0.964663195,,0.294263846,60.0448708,54.54275116,1.407891205,0.181748138,2.47,,5.229166668,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,0.878718991,-129.4431644,129.4431644,1.900486641,1.619111214,0.8,3.392590548,250.5674576,216.6666667,1.156465189,-121.1242931,,,-0.834650613,,,,,,,,68.11053632,,,,
1.557230707,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,0.5,100,0.231179618,1.155898091,,0.262201273,41.82894702,32.98301148,1.134188536,0.113046268,2.575,,4.029166664,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.256790052,-102.7228469,102.7228469,3.254150431,1.619111214,0.8,1.572340386,138.4339772,216.6666667,0.638926049,-35.71113033,,,,,,,,,,,31.56671736,,,3.220833333,3.220833333
1.553913756,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,1.5,350,0.231673089,0.992884668,,0.311276786,54.86178839,49.2720153,1.343603552,0.178898138,2.32,,5.295833327,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,0.248807057,-233.9373504,233.9373504,3.434671976,1.619111214,0.8,3.392590548,230.7588914,216.6666667,1.065041037,3.178459016,,,-0.906303935,,,,,,,,68.11053632,,,,
1.731380383,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,1,200,0.207926579,1.039632895,,0.266824211,62.37778771,55.66868872,1.283261678,0.149051311,2.33,,5.404166668,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.933688407,-92.26673588,92.26673588,1.79926337,1.619111214,0.8,2.554274492,208.2356044,216.6666667,0.961087405,-115.9688685,,,-0.877342679,,,,,,,,51.28028361,,,,
2.233395112,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,1,150,0.161189571,1.074597143,,0.223367143,78.04475121,71.18946901,1.385741899,0.145872915,2.7,,5.241666653,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,2382696.687,-5.59E-05,5.59E-05,1.09E-06,1.619111214,0.8,2.554274492,255.2780318,216.6666667,1.178206301,-255.2779759,,,,,,,,,,,51.28028361,,,,
1.052688834,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,0.5,150,0.341981399,1.139937996,,0.372048562,31.91694063,22.6620513,1.087920464,0.108050995,2.05,,4.54791667,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.5,-78.60536175,78.60536175,2.490134177,1.619111214,0.8,1.572340386,101.2046208,216.6666667,0.46709825,-22.59925907,,,-1.728296751,,,,,,,,31.56671736,,,3.804166667,3.804166667
1.904090939,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,1.5,300,0.1890666,0.945333,,0.273206444,65.79692024,60.24332167,1.445027543,0.180063429,2.575,,5.183333333,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,3.965702982,-40.24367711,40.24367711,0.590858321,1.619111214,0.8,3.392590548,271.4982683,216.6666667,1.253068931,-231.2545912,,,,,,,,,,,68.11053632,,,,
1.399079031,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,0.7,150,0.257312126,1.200789922,,0.266936126,51.31899611,41.50601124,1.037402046,0.101905793,2.055,,5.502083331,32.40740741,0.025925926,2.222222222,2.38,standard,0.7,3.5,1.23274928,0.184385576,1.4,0.078,0.5,-100.8293383,100.8293383,2.523875168,1.619111214,0.8,1.989922646,148.6713245,216.6666667,0.686175344,-47.84198622,,,-1.023354064,,,,,,,,39.95020815,,,3.454166667,3.454166667
0.802144737,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,1,400,0.448796811,1.121992027,,0.458652793,31.18337667,21.44623083,1.0219609,0.102699499,1.245,,5.831250002,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,112.5234876,216.6666667,0.519339174,18.76128836,,,,,,,,,,,51.28028361,,,3.654166667,3.654166667
1.638077192,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,0.7,125,0.219769863,1.230711231,,0.237570129,56.05864176,46.86720861,1.080995028,0.108796962,2.345,,5.133333341,32.40740741,0.025925926,2.222222222,2.38,standard,0.7,3.5,1.23274928,0.184385576,1.4,0.078,0.493025104,-101.5164065,101.5164065,2.541073281,1.619111214,0.8,1.989922646,168.6634203,216.6666667,0.778446555,-67.14701384,,,-1.066262856,,,,,,,,39.95020815,,,3.220833333,2.885416667
1.325351229,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,0.5,125,0.271626111,1.086504444,,0.294301296,34.88250802,25.23689631,1.083479401,0.103674088,2.275,,3.947916665,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.5,-78.60536175,78.60536175,2.490134177,1.619111214,0.8,1.572340386,121.6816576,216.6666667,0.56160765,-43.07629585,,,,,,,,,,,31.56671736,,,5.320833333,5.320833333
1.017743619,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,1,325,0.353723662,1.088380498,,0.385086268,38.77320483,30.9422331,1.088664144,0.127698073,1.57,,5.714583333,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,136.1293292,216.6666667,0.628289212,-4.844553187,,,-1.719857377,,,,,,,,51.28028361,,,5.066666667,5.066666667
0.895185384,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,0.5,175,0.402151338,1.149003823,,0.425385493,22.29260269,12.7066592,1.057774655,0.104319413,1.775,,3.735416666,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.5,-78.60536175,78.60536175,2.490134177,1.619111214,0.8,1.572340386,88.897739,216.6666667,0.410297257,-10.29237725,,,,,,,,,,,31.56671736,,,3.947916667,3.947916667
1.356880742,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,1.5,400,0.2653144,0.994929,,0.343057231,48.86655229,43.09980913,1.293021528,0.173408105,2.055,,5.402083334,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,0.5,-177.2237407,177.2237407,2.602001838,1.619111214,0.8,3.392590548,207.0380925,216.6666667,0.955560427,-29.81435171,,,-0.965353282,,,,,,,,68.11053632,,,,
1.354549522,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,1,250,0.265771014,1.063084057,,0.315190857,50.15595864,43.17626597,1.185948957,0.143272784,1.985,,5.554166661,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,171.1105959,216.6666667,0.789741212,-39.82581989,,,-1.425364102,,,,,,,,51.28028361,,,,
0.86107882,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,1,375,0.418080194,1.114880517,,0.435774729,33.13957515,24.26567953,1.042323303,0.112690079,1.335,,5.77291667,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,119.0900066,216.6666667,0.549646184,12.19476941,,,-1.747403664,,,,,,,,51.28028361,,,4.445833333,4.445833333
1.117754492,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,1,300,0.322074304,1.073581012,,0.3612975,42.21075649,34.77458424,1.121783067,0.134477789,1.695,,5.664583341,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,146.7297349,216.6666667,0.677214161,-15.44495889,,,-1.360260219,,,,,,,,51.28028361,,,5.15625,5.15625
0.930429891,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,1,350,0.386917922,1.105479776,,0.410240294,35.69232447,27.3055328,1.060277313,0.119235107,1.44,,5.754166673,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,126.7032973,216.6666667,0.584784449,4.58147868,,,-1.747403664,,,,,,,,51.28028361,,,4.864583333,4.864583333
1.441195016,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,1.5,375,0.249792704,0.999170815,,0.328326481,51.42263889,45.7779584,1.314395803,0.177157946,2.19,,5.35208334,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,0.5,-177.2237407,177.2237407,2.602001838,1.619111214,0.8,3.392590548,217.2676745,216.6666667,1.002773882,-40.04393371,,,-0.965353282,,,,,,,,68.11053632,,,,
1.264272704,4,11.11111111,2,5.555555556,0.29,0.805555556,0.36,0.7,175,0.284748693,1.138994773,,0.305619733,30.00891734,20.80782156,1.07329635,0.108682707,2.01,12_V_0.7_q_175,3.560416663,32.40740741,0.064814815,5.555555556,2.38,standard,0.7,3.5,1.23274928,0.184385576,1.4,0.078,0.5,-252.0733457,252.0733457,6.309687919,1.619111214,0.8,1.989922646,137.0963908,216.6666667,0.632752573,114.976955,3.780018232,0.069986167,-1.154987789,0.587953875,0.729166667,1.371428571,32,0.06,5.56,1.237436867,39.95020815,0.185086711,0.003758491,3.608333333,3.204166667
1.58205152,4,11.11111111,2,5.555555556,0.29,0.805555556,0.36,1,200,0.22755264,1.137763202,,0.275482472,40.7597995,33.68451355,1.21063184,0.141337044,2.7,ev24_V_1_q_200,3.864583326,46.2962963,0.092592593,5.555555556,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.320195511,-397.2886526,397.2886526,7.747395775,1.619111214,0.8,2.554274492,193.7391953,216.6666667,0.894180901,203.5494572,4.777258766,0.043816983,-1.358357532,0.690771848,0.583333333,1.714285714,46,0.09,5.56,1.109789713,51.28028361,0.237134554,0.004784295,3.266666667,2.575
1.401507163,4,11.11111111,2,5.555555556,0.29,0.805555556,0.36,1,225,0.256866329,1.141628129,,0.295350506,26.5313092,19.09553509,1.149821806,0.134484989,2.445,ev25_V_1_q_225,2.839583332,46.2962963,0.092592593,5.555555556,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-328.21194,328.21194,6.400353448,1.619111214,0.8,2.554274492,175.8398284,216.6666667,0.811568439,152.3721116,2.976761159,0.112852717,-0.896917757,0.445982178,0.65625,1.523809524,46,0.09,5.56,1.109789713,51.28028361,0.237134554,0.005400616,3.3625,2.7
1.816426288,4,11.11111111,2,5.555555556,0.29,0.805555556,0.36,1,175,0.198191362,1.132522067,,0.260013723,48.63985956,38.39723354,1.311932675,0.097631213,2.215,ev23_V_1_q_175,4.016666672,46.2962963,0.092592593,5.555555556,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,1.717007832,-149.788033,149.788033,2.920967328,1.619111214,0.8,2.554274492,216.3790534,216.6666667,0.998672554,-66.59102049,4.582114276,0.047628639,-1.322131832,0.824983284,0.510416667,1.959183673,46,0.09,5.56,1.109789713,51.28028361,0.237134554,0.004166974,3.160416667,2.475
1.54983591,4,11.11111111,2,5.555555556,0.29,0.805555556,0.36,0.5,100,0.232282655,1.161413276,,0.279868276,50.15441205,40.33878463,1.204860844,0.101878358,2.52,v1_V_0.5_q_100,4.854166663,23.14814815,0.046296296,5.555555556,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.239138849,-262.6086387,262.6086387,8.3191621,1.619111214,0.8,1.572340386,137.9078236,216.6666667,0.636497647,124.7008152,5.764505641,0.030093719,-1.521524137,1.029688809,0.583333333,1.714285714,23,0.05,5.56,1.366311405,31.56671736,0.145973441,0.001983416,3.791666667,3.791666667
1.731872409,4,11.11111111,2,5.555555556,0.29,0.805555556,0.36,1.5,325,0.207867507,0.959388493,,0.286588356,58.33042491,50.94591339,1.378706853,0.135418571,2.54,35_V_1.5_q_325,5.052083337,69.44444444,0.138888889,5.555555556,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,0.936805646,-310.7154893,310.7154893,4.561929858,1.619111214,0.8,3.392590548,251.6689454,216.6666667,1.161548979,59.04654387,2.990869602,0.111790537,-0.965310477,0.543458194,0.628397994,1.591348175,69,0.14,5.56,0.982682715,68.11053632,0.314962409,0.007403573,,
